customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
FP10040,Oregon,High School,Employed,Male,38113.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Large,73.0,4.0,1203.6399999999999,8598.19
FP11025,California,Bachelor,Employed,Female,57938.0,Urban,Married,Branch,Basic,Special,SUV,Large,101.0,6.0,1282.46,8072.25
FP11777,California,Doctoral,Employed,Male,24164.0,Suburban,Divorced,Agent,Extended,Corporate,Sports Car,Midsize,137.0,2.0,1657.6,10972.07
FP27229,California,Associate,Employed,Female,54603.0,Suburban,Single,Agent,Extended,Corporate,Four-Door Car,Midsize,86.0,29.0,1412.8,3384.47
FP31685,Oregon,Bachelor,Employed,Female,24887.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,68.0,33.0,1326.4,7868.1
FP34904,Oregon,Associate,Employed,Male,86599.0,Suburban,Married,Web,Basic,Corporate,Four-Door Car,Midsize,73.0,32.0,1350.4,2915.61
FP39090,Oregon,Bachelor,Medical Leave,Male,14072.0,Suburban,Divorced,Agent,Basic,Special,Four-Door Car,Midsize,71.0,13.0,1511.2,24127.5
FP45327,Washington,Associate,Employed,Male,37937.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,116.0,11.0,1556.8,9095.05
FP53421,California,High School,Retired,Male,25944.0,Suburban,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,70.0,20.0,1336.0,7613.71
FP65563,Washington,High School,Employed,Male,51937.0,Urban,Married,Web,Basic,Personal,Luxury Car,Small,193.0,5.0,1850.3899999999999,15253.26
FP66510,Washington,High School,Employed,Female,43877.0,Urban,Married,Agent,Basic,Corporate,SUV,Midsize,102.0,26.0,1414.71,8186.1
FP67637,Nevada,Bachelor,Employed,Male,93818.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Small,66.0,7.0,1248.41,5380.31
FP67680,California,High School,Medical Leave,Male,15323.0,Suburban,Married,Agent,Extended,Personal,SUV,Midsize,128.0,30.0,1614.4,4772.93
FP78531,California,Bachelor,Employed,Female,68956.0,Rural,Single,Call Center,Basic,Personal,SUV,Midsize,118.0,12.0,1118.54,13432.0
FP86246,California,Bachelor,Employed,Male,74656.0,Urban,Divorced,Call Center,Premium,Personal,Four-Door Car,Midsize,111.0,0.0,1504.37,13211.01
FP93662,California,Master,Employed,Female,58516.0,Suburban,Married,Branch,Extended,Corporate,Two-Door Car,Large,98.0,14.0,1470.4,15806.53
FP95606,Arizona,Associate,Employed,Female,24711.0,Rural,Married,Agent,Extended,Personal,Sports Car,Small,122.0,31.0,1260.0,4810.98
FQ20031,Oregon,High School,Employed,Male,29418.0,Suburban,Married,Agent,Premium,Personal,Luxury SUV,Midsize,274.0,23.0,2972.8,10926.69
FQ22639,California,Associate,Employed,Male,35205.0,Rural,Married,Agent,Extended,Personal,Four-Door Car,Large,76.0,7.0,1178.84,2967.67
FQ24929,Oregon,Master,Employed,Male,56005.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,68.0,31.0,1326.4,5479.56
FQ32742,Arizona,Doctoral,Employed,Male,38008.0,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,68.0,12.0,1321.79,7553.94
FQ46354,California,Bachelor,Employed,Male,30352.0,Rural,Married,Web,Extended,Personal,Four-Door Car,Midsize,89.0,21.0,1146.1100000000001,10498.93
FQ51281,Oregon,Bachelor,Employed,Female,95241.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Large,68.0,3.0,1087.8,8170.62
FQ61281,Oregon,High School,Employed,Male,58958.0,Suburban,Married,Call Center,Extended,Personal,Luxury Car,Small,231.0,31.0,2108.8,83325.38
FQ66070,California,Associate,Employed,Male,62076.0,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,71.0,25.0,1227.23,8491.02
FQ66351,California,Bachelor,Employed,Female,33681.0,Suburban,Single,Agent,Extended,Personal,SUV,Large,138.0,13.0,1873.13,5322.29
FQ79356,California,Bachelor,Medical Leave,Female,18064.0,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,63.0,10.0,1182.96,2361.88
FQ93665,California,High School,Employed,Female,21911.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Small,67.0,16.0,1705.42,18939.51
FR12423,Oregon,Bachelor,Medical Leave,Male,14072.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,71.0,13.0,1511.2,24127.5
FR15853,Nevada,High School,Employed,Male,44368.0,Suburban,Married,Call Center,Extended,Corporate,Two-Door Car,Large,80.0,5.0,1384.0,6366.23
FR15942,Washington,Bachelor,Medical Leave,Male,19098.0,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,87.0,35.0,1417.6,3220.78
FR26341,Oregon,Master,Disabled,Male,19112.0,Urban,Married,Web,Basic,Personal,Four-Door Car,Midsize,62.0,30.0,1259.01,2399.05
FR34560,Oregon,Master,Medical Leave,Female,17193.0,Suburban,Divorced,Web,Basic,Corporate,Four-Door Car,Midsize,66.0,4.0,1316.8,2506.26
FR46645,California,Bachelor,Disabled,Male,16701.0,Suburban,Married,Branch,Premium,Personal,Four-Door Car,Small,113.0,20.0,1831.63,4294.0
FR55658,California,Master,Employed,Male,90985.0,Rural,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,87.0,33.0,1078.09,3490.03
FR56877,Arizona,High School,Employed,Female,28806.0,Suburban,Married,Call Center,Extended,Special,Four-Door Car,Midsize,99.0,35.0,1475.2,11763.94
FR81224,Oregon,Master,Employed,Male,89205.0,Rural,Married,Agent,Basic,Personal,Two-Door Car,Midsize,68.0,28.0,1165.52,5494.87
FR82361,Arizona,Doctoral,Employed,Male,61427.0,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Large,88.0,24.0,1422.4,10477.78
FS19862,Arizona,Bachelor,Disabled,Female,25198.0,Suburban,Married,Call Center,Basic,Personal,SUV,Small,118.0,26.0,1566.4,9112.04
FS38926,California,Bachelor,Employed,Female,66022.0,Rural,Married,Web,Extended,Personal,Luxury Car,Midsize,239.0,17.0,1538.23,9685.54
FS42516,Oregon,Associate,Employed,Male,97541.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Large,72.0,22.0,1389.19,5802.07
FS42690,Washington,Associate,Employed,Male,57647.0,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,94.0,3.0,1451.2,3781.45
FS49381,Oregon,Bachelor,Employed,Female,25813.0,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,61.0,16.0,1205.33,4784.96
FS55302,California,Bachelor,Employed,Male,27615.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,62.0,19.0,1297.6,2389.98
FS56709,California,Doctoral,Employed,Male,44084.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Large,72.0,26.0,1243.6,2874.07
FS67856,California,Associate,Employed,Male,28432.0,Suburban,Married,Branch,Basic,Personal,SUV,Small,118.0,1.0,1612.3,13869.93
FS76657,Oregon,Associate,Employed,Female,53526.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,68.0,27.0,1278.9,5471.83
FS97588,Oregon,Bachelor,Employed,Female,88251.0,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,68.0,3.0,1267.21,5475.34
FT24768,California,Bachelor,Employed,Male,60188.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,84.0,15.0,1333.42,6508.76
FT56968,Arizona,High School,Employed,Male,22398.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Large,67.0,23.0,1321.6,2590.1
FT61724,California,Bachelor,Employed,Female,29105.0,Rural,Married,Branch,Basic,Personal,Sports Car,Midsize,117.0,28.0,1272.6100000000001,4633.55
FT65961,California,Associate,Employed,Female,23300.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Small,63.0,3.0,1339.91,4962.21
FT74388,Nevada,High School,Employed,Male,97065.0,Suburban,Single,Branch,Basic,Personal,SUV,Midsize,117.0,10.0,1561.6,4623.62
FT79229,Washington,Bachelor,Employed,Female,83761.0,Suburban,Divorced,Agent,Basic,Personal,SUV,Midsize,111.0,1.0,1532.8,8900.42
FT86104,California,Associate,Retired,Male,28215.0,Suburban,Single,Agent,Basic,Corporate,Two-Door Car,Midsize,65.0,15.0,1468.0,4650.06
FU43761,Nevada,Doctoral,Disabled,Female,25703.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Small,62.0,4.0,1297.6,2435.62
FU55433,Arizona,High School,Employed,Male,62452.0,Suburban,Married,Branch,Basic,Corporate,Two-Door Car,Midsize,67.0,1.0,1407.78,2671.82
FU63281,Arizona,Bachelor,Employed,Male,32365.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,67.0,28.0,1193.15,5278.53
FU65756,Arizona,Associate,Employed,Female,54695.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,103.0,6.0,1494.4,8177.05
FU74983,Nevada,Bachelor,Employed,Female,68771.0,Urban,Divorced,Call Center,Extended,Personal,Four-Door Car,Midsize,96.0,10.0,1276.27,22800.54
FU77365,California,Bachelor,Employed,Female,40032.0,Suburban,Married,Web,Basic,Personal,SUV,Midsize,118.0,1.0,1717.76,9246.22
FU99476,Washington,High School,Employed,Male,74422.0,Rural,Divorced,Call Center,Extended,Personal,Four-Door Car,Midsize,85.0,4.0,1095.34,6770.31
FV14881,California,Doctoral,Employed,Female,56362.0,Suburban,Married,Call Center,Basic,Personal,Luxury SUV,Midsize,197.0,30.0,1945.6,15886.03
FV15346,Arizona,Associate,Employed,Male,96853.0,Suburban,Divorced,Call Center,Extended,Personal,Two-Door Car,Midsize,98.0,34.0,1565.5,35444.31
FV21968,Nevada,Bachelor,Employed,Female,41611.0,Rural,Married,Branch,Basic,Special,Four-Door Car,Midsize,74.0,14.0,1113.8,5973.98
FV33188,Washington,Bachelor,Medical Leave,Male,29735.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,69.0,3.0,1331.2,2453.57
FV54537,California,Associate,Employed,Male,40810.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,114.0,8.0,1780.38,13745.05
FV58292,Oregon,Bachelor,Employed,Male,74015.0,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Small,72.0,12.0,1471.44,5555.83
FV62588,Oregon,High School,Employed,Male,66825.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,69.0,11.0,1070.03,24967.76
FV83989,Arizona,Bachelor,Medical Leave,Male,29735.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,69.0,3.0,1331.2,2453.57
FV94802,Nevada,High School,Medical Leave,Male,25049.0,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,67.0,14.0,1454.25,2566.87
FW16824,Oregon,High School,Employed,Male,72805.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,62.0,13.0,1365.47,4758.19
FW17421,Washington,High School,Employed,Female,24959.0,Suburban,Married,Call Center,Extended,Corporate,Four-Door Car,Large,89.0,19.0,1640.8,3576.71
FW35631,Oregon,Bachelor,Employed,Male,37406.0,Suburban,Married,Call Center,Extended,Corporate,SUV,Small,122.0,23.0,2134.96,4864.53
FW44940,California,Bachelor,Disabled,Female,21139.0,Suburban,Divorced,Web,Basic,Personal,Sports Car,Midsize,113.0,15.0,1656.8,8467.39
FW53453,California,Master,Employed,Female,36094.0,Urban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,99.0,28.0,1456.5,7834.15
FW91032,California,High School,Employed,Male,85857.0,Rural,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,73.0,3.0,1100.62,5879.18
FW92569,Arizona,Associate,Employed,Male,28727.0,Urban,Married,Branch,Basic,Corporate,SUV,Midsize,113.0,7.0,1350.88,13270.94
FX12602,Oregon,High School,Employed,Male,51352.0,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,66.0,21.0,1095.66,19927.64
FX36546,Washington,Master,Employed,Male,60804.0,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,92.0,16.0,1213.23,3679.14
FX39582,Washington,Bachelor,Employed,Male,67001.0,Urban,Single,Web,Extended,Personal,SUV,Midsize,131.0,7.0,1463.43,5201.36
FX48006,Oregon,Associate,Employed,Male,43704.0,Suburban,Married,Branch,Extended,Personal,Luxury SUV,Midsize,201.0,29.0,2064.48,24178.68
FX55357,Arizona,Associate,Employed,Male,44804.0,Suburban,Single,Branch,Basic,Corporate,SUV,Midsize,114.0,15.0,1778.35,4364.31
FX57380,California,Bachelor,Employed,Female,39854.0,Urban,Divorced,Web,Basic,Personal,Two-Door Car,Midsize,66.0,6.0,1261.93,5217.51
FX65946,Arizona,Bachelor,Employed,Male,34847.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,73.0,26.0,1525.6,5754.75
FX72157,Oregon,High School,Employed,Female,52440.0,Urban,Single,Agent,Premium,Corporate,Four-Door Car,Midsize,109.0,27.0,1371.21,8556.58
FX80133,California,Master,Employed,Female,48569.0,Urban,Married,Agent,Premium,Personal,Four-Door Car,Midsize,114.0,0.0,1434.76,4576.76
FX81675,California,Associate,Employed,Female,87957.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,61.0,31.0,1308.32,7334.33
FX95323,Oregon,Associate,Employed,Male,88731.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,66.0,10.0,1148.97,2639.64
FY27460,California,Associate,Employed,Male,47823.0,Suburban,Married,Agent,Basic,Personal,Sports Car,Midsize,108.0,26.0,1518.4,4285.58
FY30870,California,High School,Employed,Female,32756.0,Urban,Married,Agent,Extended,Personal,Two-Door Car,Midsize,93.0,18.0,1381.12,18569.5
FY31714,Oregon,Bachelor,Employed,Male,78374.0,Urban,Single,Call Center,Extended,Personal,Four-Door Car,Large,82.0,17.0,1206.95,16331.43
FY32213,California,High School,Employed,Female,74454.0,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,71.0,25.0,1340.8,5595.39
FY51713,Arizona,Bachelor,Employed,Female,56168.0,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Small,88.0,13.0,1614.6799999999998,3570.76
FY67942,California,Associate,Employed,Female,92931.0,Urban,Married,Branch,Premium,Personal,SUV,Small,146.0,6.0,1503.1399999999999,11830.95
FY70464,Oregon,Bachelor,Employed,Female,95058.0,Rural,Married,Agent,Premium,Personal,SUV,Small,177.0,11.0,1089.71,7218.16
FY74419,Nevada,Bachelor,Employed,Female,54507.0,Suburban,Married,Agent,Extended,Personal,SUV,Midsize,138.0,20.0,1702.99,5470.06
FY86121,Oregon,Associate,Employed,Male,70882.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,69.0,20.0,1124.38,8237.38
FY90924,Arizona,High School,Employed,Female,73601.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,73.0,10.0,1339.94,2944.18
FZ20933,Oregon,High School,Employed,Male,24398.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Large,63.0,14.0,1302.4,4880.95
FZ24763,California,Bachelor,Employed,Male,35289.0,Rural,Married,Web,Basic,Personal,Four-Door Car,Midsize,65.0,34.0,1123.95,5078.45
FZ30935,Oregon,Associate,Employed,Male,32627.0,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Small,76.0,11.0,1380.04,6066.12
FZ73016,California,Bachelor,Employed,Female,34558.0,Urban,Married,Call Center,Basic,Personal,SUV,Midsize,113.0,32.0,1376.53,4513.44
FZ89300,California,Bachelor,Employed,Female,69555.0,Urban,Single,Agent,Extended,Personal,Four-Door Car,Midsize,92.0,16.0,1255.28,3673.53
FZ94690,California,High School,Employed,Male,24743.0,Suburban,Divorced,Branch,Extended,Personal,Four-Door Car,Small,84.0,8.0,2008.04,26220.03
GA27295,California,Master,Employed,Female,99875.0,Rural,Divorced,Call Center,Basic,Personal,SUV,Midsize,108.0,12.0,1114.97,39365.3
GA46608,Oregon,Bachelor,Employed,Male,25899.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,63.0,20.0,1302.4,2500.83
GA50461,Oregon,Bachelor,Medical Leave,Female,13037.0,Suburban,Married,Agent,Extended,Personal,SUV,Small,124.0,28.0,1839.35,4726.87
GA71186,Nevada,High School,Employed,Male,83392.0,Urban,Married,Agent,Basic,Personal,SUV,Midsize,112.0,20.0,1523.69,13464.6
GA72966,Oregon,Bachelor,Employed,Female,46503.0,Suburban,Divorced,Agent,Extended,Personal,Luxury SUV,Midsize,215.0,4.0,2032.0,8427.17
GA74551,Oregon,Bachelor,Employed,Male,76358.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,66.0,25.0,1086.46,23594.68
GA86186,Oregon,Associate,Employed,Male,62873.0,Urban,Divorced,Call Center,Extended,Special,Four-Door Car,Midsize,81.0,0.0,1207.75,3230.58
GA98025,Arizona,Bachelor,Retired,Male,26121.0,Suburban,Single,Call Center,Basic,Personal,SUV,Midsize,119.0,12.0,1754.12,12875.6
GB32334,California,Associate,Employed,Female,24702.0,Urban,Married,Web,Basic,Personal,Four-Door Car,Large,68.0,13.0,1214.91,5379.48
GB35238,California,Bachelor,Employed,Female,33906.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,64.0,25.0,1401.59,7579.53
GB47529,Oregon,High School,Employed,Female,40308.0,Suburban,Divorced,Web,Extended,Corporate,Sports Car,Midsize,136.0,4.0,1652.8,5396.37
GB59748,Arizona,Associate,Employed,Female,49419.0,Urban,Married,Web,Extended,Personal,Four-Door Car,Midsize,77.0,3.0,1203.3,6207.17
GB68813,Nevada,Bachelor,Medical Leave,Female,12843.0,Suburban,Single,Branch,Premium,Corporate,Four-Door Car,Small,111.0,6.0,2143.49,8502.24
GB70718,Arizona,High School,Medical Leave,Female,28646.0,Suburban,Married,Web,Basic,Personal,Four-Door Car,Small,61.0,11.0,1355.03,2393.04
GB70736,Oregon,Associate,Employed,Female,99553.0,Rural,Married,Web,Basic,Corporate,Four-Door Car,Midsize,68.0,14.0,1111.59,5510.97
GB71156,California,Associate,Employed,Male,59624.0,Suburban,Divorced,Branch,Premium,Corporate,Four-Door Car,Small,117.0,23.0,1582.78,9156.32
GB75821,Oregon,Bachelor,Employed,Male,40269.0,Suburban,Married,Agent,Basic,Personal,Luxury SUV,Small,193.0,32.0,1926.4,15304.52
GB94407,California,Associate,Employed,Male,88340.0,Suburban,Married,Branch,Premium,Corporate,Two-Door Car,Midsize,102.0,16.0,1489.6,12280.77
GC15104,Nevada,Bachelor,Employed,Female,52339.0,Suburban,Divorced,Web,Basic,Corporate,Four-Door Car,Midsize,70.0,7.0,1336.0,7985.14
GC17585,Arizona,Bachelor,Employed,Male,25302.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,70.0,13.0,1336.0,13473.19
GC29421,California,High School,Employed,Female,78596.0,Rural,Divorced,Call Center,Basic,Personal,Four-Door Car,Midsize,73.0,11.0,1106.27,2949.28
GC34791,Nevada,High School,Disabled,Male,17109.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,62.0,7.0,1297.6,9259.73
GC36679,Oregon,High School,Employed,Male,40778.0,Suburban,Single,Web,Extended,Personal,Four-Door Car,Midsize,86.0,1.0,1412.8,3305.13
GC40999,Oregon,Associate,Retired,Male,25251.0,Suburban,Divorced,Web,Basic,Personal,Four-Door Car,Midsize,66.0,13.0,1316.8,11790.5
GC52187,Nevada,Associate,Employed,Female,88842.0,Urban,Married,Branch,Extended,Personal,Two-Door Car,Large,90.0,32.0,1350.76,3650.58
GC81619,Oregon,Master,Employed,Female,79487.0,Suburban,Divorced,Branch,Basic,Personal,SUV,Midsize,114.0,20.0,1547.2,4626.8
GC93551,Oregon,High School,Employed,Female,27179.0,Suburban,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,66.0,8.0,1344.2,5290.13
GD11927,California,High School,Employed,Male,78185.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Small,61.0,23.0,1292.8,2381.79
GD29440,Washington,Bachelor,Retired,Male,18608.0,Suburban,Divorced,Web,Basic,Personal,Four-Door Car,Midsize,71.0,13.0,1340.8,2538.63
GD55093,California,Master,Employed,Female,22705.0,Suburban,Divorced,Agent,Extended,Personal,Luxury SUV,Midsize,239.0,19.0,2294.7,19160.99
GD56260,Oregon,Master,Employed,Female,41077.0,Rural,Married,Agent,Basic,Personal,Two-Door Car,Midsize,71.0,3.0,1082.42,2863.05
GD57363,California,Associate,Employed,Male,38795.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,65.0,23.0,1098.35,5133.64
GD59796,Nevada,Associate,Employed,Female,53243.0,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Small,102.0,26.0,1489.6,23228.24
GD59850,Oregon,Associate,Disabled,Female,21299.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,69.0,0.0,1331.2,5316.61
GD83998,Washington,Bachelor,Employed,Male,24495.0,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Small,70.0,29.0,1336.0,2659.34
GD86131,California,Associate,Medical Leave,Female,17576.0,Suburban,Married,Call Center,Basic,Corporate,Four-Door Car,Midsize,71.0,29.0,1398.5,2722.21
GD87742,Oregon,Associate,Employed,Female,58988.0,Suburban,Married,Web,Basic,Personal,Sports Car,Midsize,118.0,3.0,1566.4,14140.56
GD89605,Oregon,Master,Employed,Female,59364.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Small,67.0,25.0,1321.6,5384.53
GE20220,Oregon,Bachelor,Employed,Female,47778.0,Rural,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,96.0,2.0,1173.81,7606.71
GE39783,Oregon,Associate,Employed,Female,60752.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,67.0,4.0,1414.1100000000001,5356.14
GE45663,Arizona,Bachelor,Employed,Female,39854.0,Urban,Divorced,Web,Basic,Personal,Two-Door Car,Midsize,66.0,6.0,1261.93,5217.51
GE46404,Oregon,Associate,Employed,Female,58828.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,68.0,13.0,1446.75,2709.54
GE47180,Nevada,High School,Employed,Male,65974.0,Rural,Married,Agent,Basic,Personal,Sports Car,Midsize,113.0,3.0,1235.22,9028.82
GE58317,Arizona,Associate,Employed,Female,38713.0,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Midsize,66.0,31.0,1316.8,4834.71
GE62437,Arizona,Associate,Employed,Female,86584.0,Suburban,Single,Call Center,Premium,Personal,Four-Door Car,Large,111.0,33.0,1532.8,12902.56
GE63585,California,Bachelor,Employed,Male,31710.0,Urban,Divorced,Call Center,Basic,Corporate,Two-Door Car,Midsize,62.0,5.0,1199.55,2420.71
GE80842,Oregon,Associate,Employed,Female,99159.0,Suburban,Married,Branch,Basic,Personal,Luxury SUV,Large,190.0,7.0,1912.0,15506.93
